Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [217] CharacterFactory::deserialize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10] std::_Head_base<0ul, Trainee*, false>::_M_head(std::_Head_base<0ul, Trainee*, false> const&) [110] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::at(unsigned long)
  [30] CharacterFactory::BaseCharacter::attack() [48] std::_Head_base<0ul, Trainee*, false>::_M_head(std::_Head_base<0ul, Trainee*, false>&) [151] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end()
  [27] CharacterFactory::BaseCharacter::defend() [214] std::_Head_base<0ul, Trainee*, false>::_Head_base<Trainee*&>(Trainee*&) [152] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin()
  [28] CharacterFactory::BaseCharacter::sub_HP(unsigned int, unsigned int) [138] std::_Head_base<0ul, Trainee*, false>::_Head_base() [121] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [24] CharacterFactory::BaseCharacter::isAlive() [19] std::_Head_base<0ul, Villain*, false>::_M_head(std::_Head_base<0ul, Villain*, false> const&) [200] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector()
  [71] CharacterFactory::BaseCharacter::BaseCharacter(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [55] std::_Head_base<0ul, Villain*, false>::_M_head(std::_Head_base<0ul, Villain*, false>&) [230] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
 [218] CharacterFactory::BaseCharacter::BaseCharacter(CharacterFactory::BaseCharacter const&) [85] std::_Head_base<0ul, Villain*, false>::_Head_base() [334] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
 [219] CharacterFactory::BaseCharacter::BaseCharacter(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [253] std::_Head_base<1ul, std::default_delete<Mage>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Mage>, true>&) [169] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  [69] CharacterFactory::BaseCharacter::~BaseCharacter() [254] std::_Head_base<1ul, std::default_delete<Mage>, true>::_Head_base() [231] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator=(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
 [220] CharacterFactory::create_player(std::unique_ptr<Trainee, std::default_delete<Trainee> >&, unsigned int) [255] std::_Head_base<1ul, std::default_delete<Fighter>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Fighter>, true>&) [74] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)
 [221] CharacterFactory::create_player(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [256] std::_Head_base<1ul, std::default_delete<Fighter>, true>::_Head_base() [37] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*)
 [222] CharacterFactory::choose_profession(std::unique_ptr<Trainee, std::default_delete<Trainee> >&) [62] std::_Head_base<1ul, std::default_delete<Trainee>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Trainee>, true>&) [38] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [154] CharacterFactory::serialize[abi:cxx11](std::unique_ptr<Trainee, std::default_delete<Trainee> >&) [139] std::_Head_base<1ul, std::default_delete<Trainee>, true>::_Head_base() [39] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type)
 [319] Bot::Bot()            [257] std::_Head_base<1ul, std::default_delete<Trainee>, true>::_Head_base<std::default_delete<Fighter> >(std::default_delete<Fighter>&&) [40] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [320] Bot::~Bot()           [258] std::_Head_base<1ul, std::default_delete<Trainee>, true>::_Head_base<std::default_delete<Mage> >(std::default_delete<Mage>&&) [99] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&)
  [72] RNG::roll_dice()       [86] std::_Head_base<1ul, std::default_delete<Villain>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Villain>, true>&) [122] std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
 [184] Game::initialization(unsigned int) [87] std::_Head_base<1ul, std::default_delete<Villain>, true>::_Head_base() [201] void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [47] Game::behavior_options() [259] std::unique_ptr<Mage, std::default_delete<Mage> >::get_deleter() [335] std::iterator_traits<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>::difference_type std::__distance<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::random_access_iterator_tag)
 [321] Game::menu()          [260] std::unique_ptr<Mage, std::default_delete<Mage> >::release() [41] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [185] Game::game_loop()     [261] std::unique_ptr<Mage, std::default_delete<Mage> >::unique_ptr<std::default_delete<Mage>, void>(Mage*) [29] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [322] Game::Game()          [262] std::unique_ptr<Mage, std::default_delete<Mage> >::~unique_ptr() [336] std::_MakeUniq<Mage>::__single_object std::make_unique<Mage, Trainee&>(Trainee&)
 [323] Game::~Game()         [263] std::unique_ptr<Fighter, std::default_delete<Fighter> >::get_deleter() [337] std::_MakeUniq<Mage>::__single_object std::make_unique<Mage, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
 [211] Mage::get_max_mana()  [264] std::unique_ptr<Fighter, std::default_delete<Fighter> >::release() [338] std::_MakeUniq<Fighter>::__single_object std::make_unique<Fighter, Trainee&>(Trainee&)
 [212] Mage::get_magic_pts() [265] std::unique_ptr<Fighter, std::default_delete<Fighter> >::unique_ptr<std::default_delete<Fighter>, void>(Fighter*) [339] std::_MakeUniq<Fighter>::__single_object std::make_unique<Fighter, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
 [239] Mage::rest()          [266] std::unique_ptr<Fighter, std::default_delete<Fighter> >::~unique_ptr() [202] std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [172] Mage::attack()         [63] std::unique_ptr<Trainee, std::default_delete<Trainee> >::get_deleter() [340] std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, Trainee&>(Trainee&)
 [213] Mage::get_mana()      [129] std::unique_ptr<Trainee, std::default_delete<Trainee> >::reset(Trainee*) [341] std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
 [186] Mage::level_up()      [130] std::unique_ptr<Trainee, std::default_delete<Trainee> >::release() [100] std::_MakeUniq<Villain>::__single_object std::make_unique<Villain, char const (&) [8], int>(char const (&) [8], int&&)
 [324] Mage::Mage(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [267] std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<Fighter, std::default_delete<Fighter>, void>(std::unique_ptr<Fighter, std::default_delete<Fighter> >&&) [293] Mage* const& std::__get_helper<0ul, Mage*, std::default_delete<Mage> >(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> > const&)
 [325] Mage::Mage(Trainee&)  [182] std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>() [203] Mage*& std::__get_helper<0ul, Mage*, std::default_delete<Mage> >(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&)
 [240] Mage::~Mage()         [268] std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<Mage, std::default_delete<Mage>, void>(std::unique_ptr<Mage, std::default_delete<Mage> >&&) [294] Fighter* const& std::__get_helper<0ul, Fighter*, std::default_delete<Fighter> >(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> > const&)
 [241] Mage::~Mage()         [177] std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>(Trainee*) [204] Fighter*& std::__get_helper<0ul, Fighter*, std::default_delete<Fighter> >(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&)
 [223] Engine::load()        [127] std::unique_ptr<Trainee, std::default_delete<Trainee> >::~unique_ptr() [12] Trainee* const& std::__get_helper<0ul, Trainee*, std::default_delete<Trainee> >(std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> > const&)
 [155] Engine::rest()        [131] std::unique_ptr<Trainee, std::default_delete<Trainee> >::operator=(std::unique_ptr<Trainee, std::default_delete<Trainee> >&&) [51] Trainee*& std::__get_helper<0ul, Trainee*, std::default_delete<Trainee> >(std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >&)
 [156] Engine::save()         [88] std::unique_ptr<Villain, std::default_delete<Villain> >::get_deleter() [21] Villain* const& std::__get_helper<0ul, Villain*, std::default_delete<Villain> >(std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> > const&)
 [157] Engine::show()         [89] std::unique_ptr<Villain, std::default_delete<Villain> >::unique_ptr<std::default_delete<Villain>, void>(Villain*) [58] Villain*& std::__get_helper<0ul, Villain*, std::default_delete<Villain> >(std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> >&)
  [76] Engine::fight()        [90] std::unique_ptr<Villain, std::default_delete<Villain> >::~unique_ptr() [295] std::default_delete<Mage>& std::__get_helper<1ul, std::default_delete<Mage>>(std::_Tuple_impl<1ul, std::default_delete<Mage>>&)
  [77] Engine::level_up()    [269] std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >::_M_head(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> > const&) [296] std::default_delete<Fighter>& std::__get_helper<1ul, std::default_delete<Fighter>>(std::_Tuple_impl<1ul, std::default_delete<Fighter>>&)
 [326] Engine::Engine()      [193] std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >::_M_head(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [66] std::default_delete<Trainee>& std::__get_helper<1ul, std::default_delete<Trainee>>(std::_Tuple_impl<1ul, std::default_delete<Trainee>>&)
 [187] Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [270] std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >::_Tuple_impl() [101] std::default_delete<Villain>& std::__get_helper<1ul, std::default_delete<Villain>>(std::_Tuple_impl<1ul, std::default_delete<Villain>>&)
 [179] Engine::~Engine()     [271] std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >::_M_head(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> > const&) [34] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__niter_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [188] Engine::operator=(Engine&&) [194] std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >::_M_head(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [116] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [189] Fighter::attack()     [272] std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >::_Tuple_impl() [117] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [210] Fighter::level_up()    [11] std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_M_head(std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> > const&) [232] void std::__alloc_on_move<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [327] Fighter::Fighter(Trainee&) [49] std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_M_head(std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >&) [233] void std::__do_alloc_on_move<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::integral_constant<bool, true>)
 [328] Fighter::Fighter(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [140] std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_Tuple_impl() [342] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [242] Fighter::~Fighter()   [273] std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_Tuple_impl<Trainee*&, std::default_delete<Mage>, void>(Trainee*&, std::default_delete<Mage>&&) [343] std::iterator_traits<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>::iterator_category std::__iterator_category<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&)
 [243] Fighter::~Fighter()   [274] std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_Tuple_impl<Trainee*&, std::default_delete<Fighter>, void>(Trainee*&, std::default_delete<Fighter>&&) [42] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
 [165] Trainee::rest()        [20] std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> >::_M_head(std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> > const&) [102] void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [128] Trainee::level_up()    [56] std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> >::_M_head(std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> >&) [344] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [190] Trainee::Trainee(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [91] std::_Tuple_impl<0ul, Villain*, std::default_delete<Villain> >::_Tuple_impl() [297] std::tuple_element<0ul, std::tuple<Mage*, std::default_delete<Mage> > >::type const& std::get<0ul, Mage*, std::default_delete<Mage> >(std::tuple<Mage*, std::default_delete<Mage> > const&)
 [224] Trainee::Trainee(Trainee const&) [275] std::_Tuple_impl<1ul, std::default_delete<Mage> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Mage> >&) [205] std::tuple_element<0ul, std::tuple<Mage*, std::default_delete<Mage> > >::type& std::get<0ul, Mage*, std::default_delete<Mage> >(std::tuple<Mage*, std::default_delete<Mage> >&)
 [225] Trainee::Trainee(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [276] std::_Tuple_impl<1ul, std::default_delete<Mage> >::_Tuple_impl() [298] std::tuple_element<0ul, std::tuple<Fighter*, std::default_delete<Fighter> > >::type const& std::get<0ul, Fighter*, std::default_delete<Fighter> >(std::tuple<Fighter*, std::default_delete<Fighter> > const&)
 [174] Trainee::~Trainee()   [277] std::_Tuple_impl<1ul, std::default_delete<Fighter> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Fighter> >&) [206] std::tuple_element<0ul, std::tuple<Fighter*, std::default_delete<Fighter> > >::type& std::get<0ul, Fighter*, std::default_delete<Fighter> >(std::tuple<Fighter*, std::default_delete<Fighter> >&)
 [158] Trainee::~Trainee()   [278] std::_Tuple_impl<1ul, std::default_delete<Fighter> >::_Tuple_impl() [13] std::tuple_element<0ul, std::tuple<Trainee*, std::default_delete<Trainee> > >::type const& std::get<0ul, Trainee*, std::default_delete<Trainee> >(std::tuple<Trainee*, std::default_delete<Trainee> > const&)
  [78] Villain::Villain(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [64] std::_Tuple_impl<1ul, std::default_delete<Trainee> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Trainee> >&) [52] std::tuple_element<0ul, std::tuple<Trainee*, std::default_delete<Trainee> > >::type& std::get<0ul, Trainee*, std::default_delete<Trainee> >(std::tuple<Trainee*, std::default_delete<Trainee> >&)
  [79] Villain::~Villain()   [141] std::_Tuple_impl<1ul, std::default_delete<Trainee> >::_Tuple_impl() [22] std::tuple_element<0ul, std::tuple<Villain*, std::default_delete<Villain> > >::type const& std::get<0ul, Villain*, std::default_delete<Villain> >(std::tuple<Villain*, std::default_delete<Villain> > const&)
  [80] Villain::~Villain()   [279] std::_Tuple_impl<1ul, std::default_delete<Trainee> >::_Tuple_impl<std::default_delete<Mage> >(std::default_delete<Mage>&&) [59] std::tuple_element<0ul, std::tuple<Villain*, std::default_delete<Villain> > >::type& std::get<0ul, Villain*, std::default_delete<Villain> >(std::tuple<Villain*, std::default_delete<Villain> >&)
 [143] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [280] std::_Tuple_impl<1ul, std::default_delete<Trainee> >::_Tuple_impl<std::default_delete<Fighter> >(std::default_delete<Fighter>&&) [299] std::tuple_element<1ul, std::tuple<Mage*, std::default_delete<Mage> > >::type& std::get<1ul, Mage*, std::default_delete<Mage> >(std::tuple<Mage*, std::default_delete<Mage> >&)
  [81] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [92] std::_Tuple_impl<1ul, std::default_delete<Villain> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Villain> >&) [300] std::tuple_element<1ul, std::tuple<Fighter*, std::default_delete<Fighter> > >::type& std::get<1ul, Fighter*, std::default_delete<Fighter> >(std::tuple<Fighter*, std::default_delete<Fighter> >&)
 [144] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [93] std::_Tuple_impl<1ul, std::default_delete<Villain> >::_Tuple_impl() [67] std::tuple_element<1ul, std::tuple<Trainee*, std::default_delete<Trainee> > >::type& std::get<1ul, Trainee*, std::default_delete<Trainee> >(std::tuple<Trainee*, std::default_delete<Trainee> >&)
 [118] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [228] std::char_traits<char>::eof() [103] std::tuple_element<1ul, std::tuple<Villain*, std::default_delete<Villain> > >::type& std::get<1ul, Villain*, std::default_delete<Villain> >(std::tuple<Villain*, std::default_delete<Villain> >&)
  [82] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [33] std::char_traits<char>::length(char const*) [153] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [175] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [166] void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [111] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [180] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [145] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [73] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [136] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [215] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [46] std::remove_reference<Trainee*&>::type&& std::move<Trainee*&>(Trainee*&)
  [35] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [195] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [104] std::remove_reference<Villain*&>::type&& std::move<Villain*&>(Villain*&)
